Stkcd,Stknme_en,Listdt,Conme_en,OWNERSHIPTYPE_EN,OWNERSHIPTYPECODE,Ipoprc,Nshripo,Parval,Markettype
605183,QCGF,12/7/20,Quechen Silicon Chemical Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,14.38,48720,1,1
605186,JHXX,12/22/20,Shanghai General Healthy Information and Technology Co. Ltd.,Private Enterprises,P0306,14.2,34000,1,1
605188,GGLS,7/28/20,Jiangxi Guoguang Commercial Chain Co. Ltd.,Private Enterprises,P0306,4.65,49580,1,1
605189,FCRZ,5/28/21,Wuhu Fuchun Dye and Weave Co. Ltd.,Private Enterprises,P0306,19.95,31200,1,1
605196,HTXL,5/11/21,Hebei Huatong Wires and Cables Group Co. Ltd.,Private Enterprises,P0306,5.05,76000,1,1
605198,ADL,9/18/20,Yantai North Andre Juice Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,7.6,20000,1,1
605199,HLW,7/10/20,Hainan Huluwa Pharmaceutical Group Co. Ltd.,Private Enterprises,P0306,5.19,40100,1,1
605208,YMT,3/8/21,Shanghai Yongmaotai Automotive Technology Co. Ltd.,Private Enterprises,P0306,13.4,47000,1,1
605218,WSDZ,9/28/20,Ways Electron Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,10.97,53208,1,1
605222,QFDL,7/31/20,Shanghai Qifan Cable Co. Ltd.,Private Enterprises,P0306,18.43,50000,1,1
605228,STKJ,1/20/21,Shentong Technology Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,5.89,80000,1,1
605255,TPGF,8/25/20,Ningbo TIP Rubber Technology Co. Ltd.,Private Enterprises,P0306,12.66,33520,1,1
605258,XHDZ,12/3/20,Jiangsu Xiehe Electronic Co. Ltd.,Private Enterprises,P0306,26.56,22000,1,1
605259,LTJX,6/15/21,Lvtian Machinery Co. Ltd.,Private Enterprises,P0306,27.1,22000,1,1
605266,JZJ,12/1/20,Yunnan Jianzhijia Health-Chain Co. Ltd.,Private Enterprises,P0306,72.89,13250,1,1
605268,WLAF,2/24/21,Wangli Security & Surveillance Product Co. Ltd.,Private Enterprises,P0306,10.32,67000,1,1
605277,XYDZ,1/6/21,Xinya Electronics Co. Ltd.,Private Enterprises,P0306,16.95,33360,1,1
605286,TLRS,3/22/21,Jiangsu Tongli Risheng Machinery Co. Ltd.,Private Enterprises,P0306,15.08,42000,1,1
605287,DCGF,7/6/21,Decai Decoration Co. Ltd.,Private Enterprises,P0306,31.56,25000,1,1
605288,KDGF,6/1/20,Changzhou Kaidi Electrical Inc.,Private Enterprises,P0306,92.59,12500,1,1
605289,LMGF,4/26/21,Shanghai Luoman Lighting Technologies Inc.,Private Enterprises,P0306,27.27,21670,1,1
605296,SNJT,5/28/21,Yunnan Shennong Agricultural Industry Group Co. Ltd.,Private Enterprises,P0306,56.08,40030,1,1
605298,BDKJ,3/1/21,Jiangsu Bide Science and Technology Co. Ltd.,Private Enterprises,P0306,15.99,27000,1,1
605299,SHTY,12/15/20,Shuhua Sports Co. Ltd.,Private Enterprises,P0306,7.27,50000,1,1
605300,JHSP,4/30/21,Jiahe Foods Industry Co. Ltd.,Private Enterprises,P0306,11.25,40010,1,1
605303,YLGF,3/1/21,Hangzhou Landscaping Incorporated,Private Enterprises,P0306,16.38,40309,1,1
605305,ZJLH,5/6/21,Ficont Industry (Beijing) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,37.94,27500,1,1
605318,FSL,8/3/20,Fsilon Home Building Materials Co. Ltd.,Private Enterprises,P0306,13.09,32293,1,1
605319,WXZH,6/7/21,Wuxi Zhenhua Auto Parts Co. Ltd.,Private Enterprises,P0306,11.22,50000,1,1
605333,HGGF,8/18/20,Kunshan Huguang Auto Electric Co. Ltd.,Private Enterprises,P0306,5.3,40100,1,1
605336,SFDQ,10/19/20,Zhejiang Sanfer Electric Co. Ltd.,Private Enterprises,P0306,24.29,35200,1,1
605337,LZY,2/8/21,Zhejiang Liziyuan Food Co. Ltd.,Private Enterprises,P0306,20.04,38700,1,1
605338,BBSP,10/12/20,Zhongyin Babi Food Co. Ltd.,Private Enterprises,P0306,12.72,62000,1,1
605339,NQSP,5/18/21,Namchow Food Group (Shanghai) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,16.98,63529,1,1
605358,LAW,9/11/20,Hangzhou Lion Electronics Co. Ltd.,Private Enterprises,P0306,4.92,40580,1,1
605365,LDX,7/20/21,Leedarson IoT Technology Co. Ltd.,Private Enterprises,P0306,16.97,50000,1,1
605366,HBXC,8/12/20,Jiangxi Hungpai New Material Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,9.98,83000,1,1
605368,LTRQ,1/29/21,Henan Lantian Gas Co. Ltd.,Private Enterprises,P0306,14.96,65500,1,1
605369,GDYL,9/16/20,Zhejiang Gongdong Medical Apparatus Co. Ltd.,Private Enterprises,P0306,31.65,20000,1,1
605376,BQXC,12/8/20,Jiangsu Boqian New Materials Stock Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,11.69,65400,1,1
605377,HWKJ,12/28/20,Hangzhou Huawang New Material Technology Co. Ltd.,Private Enterprises,P0306,18.63,50967,1,1
605378,YMDC,4/12/21,Zhejiang Mustang Battery Co. Ltd.,Private Enterprises,P0306,17.62,33340,1,1
605388,JYJK,8/18/20,Hubei Junyao Health Drinks Co. Ltd.,Private Enterprises,P0306,13.43,70000,1,1
605389,CLYY,3/22/21,Jiangsu Changling Hydraulic Co. Ltd.,Private Enterprises,P0306,39.4,24333,1,1
605398,XJWL,1/21/21,Shanghai New Centurion Network Information Technology Co. Ltd.,Private Enterprises,P0306,37.61,14875,1,1
605399,CGXC,8/4/20,Jiangxi Chenguang New Materials Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,13.16,46000,1,1
605488,FLXC,5/13/21,Zhejiang Fulai New Material Co. Ltd.,Private Enterprises,P0306,20.43,30000,1,1
605499,DPYL,5/27/21,Eastroc Beverage (Group) Co. Ltd.,Private Enterprises,P0306,46.27,40010,1,1
605500,SLBZ,12/22/20,Forest Packaging Group Co. Ltd.,Private Enterprises,P0306,18.97,50000,1,1
605507,GBYY,8/2/21,Guobang Pharma Ltd.,Private Enterprises,P0306,32.57,83824,1,1
605555,DCGF,10/21/21,Ningbo Dechang Electrical Machinery Made Co. Ltd.,Private Enterprises,P0306,32.35,50000,1,1
605566,FLET,10/25/21,Hangzhou Flariant Co. Ltd.,Private Enterprises,P0306,32.21,33340,1,1
605567,CXSP,10/13/21,Springsnow Food Group Co. Ltd.,Private Enterprises,P0306,11.8,50000,1,1
605577,LBCM,8/24/21,Heilongjiang Publishing & Media Co. Ltd.,Private Enterprises,P0306,5.99,44444,1,1
605580,HSNY,8/19/21,Hengsheng Energy Co. Ltd.,Private Enterprises,P0306,8.38,50000,1,1
605588,GSKJ,8/12/21,Keystone Technology Co. Ltd.,Private Enterprises,P0306,27.42,18275,1,1
605589,SQJT,8/10/21,Jinan Shengquan Group Share Holding Co. Ltd.,Private Enterprises,P0306,24.01,81060,1,1
605598,SHGW,9/17/21,Shanghai Geoharbour Construction Group Co. Ltd.,Private Enterprises,P0306,13.87,43193,1,1
605599,CBGF,9/9/21,Beijing Caishikou Department Store Co. Ltd.,Private Enterprises,P0306,10,77778,1,1
688001,HXYC,7/22/19,Suzhou HYC Technology Co. Ltd.,Private Enterprises,P0306,24.26,40100,1,32
688002,RCWN,7/22/19,Raytron Technology Co. Ltd.,Private Enterprises,P0306,20,60000,1,32
688003,TZKJ,7/22/19,Suzhou TZTEK Technology Co. Ltd.,Private Enterprises,P0306,25.5,48400,1,32
688004,BHKJ,6/12/20,Beijing Bohui Technology Co. Ltd.,Private Enterprises,P0306,28.77,14200,1,32
688005,RBKJ,7/22/19,Ningbo Ronbay New Energy Technology Co. Ltd.,Private Enterprises,P0306,26.62,45000,1,32
688006,HKKJ,7/22/19,Zhejiang Hangke Technologies Co. Ltd.,Private Enterprises,P0306,27.43,41000,1,32
688007,GFKJ,7/22/19,Appotronics Corporation Limited,Sino-foreign Equity Joint Venture,P0303,17.5,68000,1,32
688008,LQKJ,7/22/19,Montage Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,24.8,112981,1,32
688009,ZGTH,7/22/19,China Railway Signal & Communication Corporation Limited,State-run or State-owned Holding,P0301,5.85,1800000,1,32
688010,FGGF,7/22/19,Fujian Forecam Optics Co. Ltd.,Private Enterprises,P0306,25.22,38800,1,32
688011,XGGD,7/22/19,Harbin Xinguang Optic-electronics Technology Co. Ltd.,Private Enterprises,P0306,38.09,25000,1,32
688012,ZWGS,7/22/19,Advanced Micro-Fabrication Equipment Inc.,Sino-foreign Equity Joint Venture,P0303,29.01,53486,1,32
688013,TCYL,9/28/20,Touchstone International Medical Science Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18.62,20000,1,32
688015,JKKJ,7/22/19,Traffic Control Technology Co. Ltd.,State-run or State-owned Holding,P0301,16.18,40000,1,32
688016,XMYL,7/22/19,Shanghai MicroPort Endovascular MedTech (Group) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,46.23,18000,1,32
688017,LDXB,8/28/20,Leader Harmonious Drive Systems Co. Ltd.,Private Enterprises,P0306,35.06,30104,1,32
688018,LXKJ,7/22/19,Espressif Systems (Shanghai) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,62.6,20000,1,32
688019,AJKJ,7/22/19,Anji Microelectronics (Shanghai) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,39.19,13277,1,32
688020,FBGF,7/22/19,Guangzhou Fangbang Electronics Co. Ltd.,Private Enterprises,P0306,53.88,20000,1,32
688021,AFHB,11/6/19,Aofu Environmental Technology Co. Ltd.,Private Enterprises,P0306,26.17,20000,1,32
688022,HCZN,7/22/19,Suzhou Hanchuan Intelligent Technology Co. Ltd.,Private Enterprises,P0306,25.79,27000,1,32
688023,AHXX,11/5/19,DBAPPSecurity Co. Ltd.,Private Enterprises,P0306,56.5,18519,1,32
688025,JPT,10/31/19,Shenzhen JPT Opto-Electronics Co. Ltd.,Private Enterprises,P0306,43.86,23092,1,32
688026,JTSW,1/22/20,Guangzhou Jet Bio-Filtration Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,16.49,25000,1,32
688027,GDLZ,7/9/20,QuantumCTek Co. Ltd.,Private Enterprises,P0306,36.18,20000,1,32
688028,WED,7/22/19,Beijing Worldia Diamond Tools Co. Ltd.,Private Enterprises,P0306,26.68,20000,1,32
688029,NWYX,7/22/19,Micro-Tech (Nanjing) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,52.45,33340,1,32
688030,SSWK,9/30/19,Hillstone Networks Communication Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,21.06,45056,1,32
688031,XHKJ,10/18/22,Transwarp Technology (Shanghai) Co. Ltd.,Private Enterprises,P0306,47.34,30211,1,32
688032,HMGF,12/20/21,Hoymiles Power Electronics Inc.,Private Enterprises,P0306,557.8,10000,1,32
688033,TYSJ,7/22/19,Beijing Tianyi Shangjia New Material Corp. Ltd.,Private Enterprises,P0306,20.37,47880,1,32
688035,DBKJ,9/19/22,Darbond Technology Co. Ltd.,Private Enterprises,P0306,46.12,35560,1,32
688036,CYKG,9/30/19,Shenzhen Transsion Holdings Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,35.15,80000,1,32
688037,XYW,12/16/19,Kingsemi Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,26.97,21000,1,32
688038,ZKTD,7/13/21,Wuhan Citms Technology Co. Ltd.,Private Enterprises,P0306,8.6,29093,1,32
688039,DHKJ,12/11/19,Hangzhou Arcvideo Tech Co. Ltd.,Private Enterprises,P0306,50.48,20000,1,32
688041,HGXX,8/12/22,Hygon Information Technology Co. Ltd.,Private Enterprises,P0306,36,300000,1,32
688045,BYW,5/26/22,Shenzhen Kiwi Instruments Co. Ltd.,Private Enterprises,P0306,55.15,17262,1,32
688046,YKSW,4/25/22,GemPharmatech Co. Ltd.,Private Enterprises,P0306,22.53,50000,1,32
688047,LXZK,6/24/22,Loongson Technology Corporation Limited,Private Enterprises,P0306,60.06,41000,1,32
688048,CGHX,4/1/22,Suzhou Everbright Photonics Co. Ltd.,Private Enterprises,P0306,80.8,33900,1,32
688049,JXKJ,11/29/21,Actions Technology Co. Ltd.,Private Enterprises,P0306,42.98,30500,1,32
688050,ABYL,7/29/20,Eyebright Medical Technology (Beijing) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,33.55,26290,1,32
688051,JHKJ,3/20/20,RocKontrol Technology Group Co. Ltd.,Private Enterprises,P0306,50.81,19334,1,32
688052,NXW,4/22/22,Suzhou Novosense Microelectronics Co. Ltd.,Private Enterprises,P0306,230,25266,1,32
688053,SKR,7/8/22,Chengdu Screen Microelectronics Co. Ltd.,Private Enterprises,P0306,55.53,25000,1,32
688055,LTGD,8/17/20,Infovision Optoelectronics (Kunshan) Co. Ltd.,State-run or State-owned Holding,P0301,1.22,333333,1,32
688056,LBTK,9/2/20,Beijing LabTech Instruments Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,24.8,17000,1,32
688057,JDL,11/11/20,Jiangxi JDL Environmental Protection Co. Ltd.,Private Enterprises,P0306,25.84,69000,1,32
688058,BLD,11/1/19,Beijing Baolande Software Co. Ltd.,Private Enterprises,P0306,79.3,10000,1,32
688059,HRJM,2/8/21,Zhuzhou Huarui Precision Cutting Tools Co. Ltd.,Private Enterprises,P0306,37.09,11002,1,32
688060,YYKJ,7/10/20,Jiangsu Yunyong Electronics and Technology Co. Ltd.,Private Enterprises,P0306,44.47,15000,1,32
688061,CRKJ,10/18/22,Shanghai Orient-chip Technology Co. Ltd.,Private Enterprises,P0306,112.69,19277,1,32
688062,MWSW,1/18/22,Mabwell (Shanghai) Bioscience Co. Ltd.,Private Enterprises,P0306,34.8,99900,1,32
688063,PNKJ,12/30/20,Pylon Technologies Co. Ltd.,Private Enterprises,P0306,56,38711,1,32
688065,KSSW,8/12/20,Cathay Biotech Inc.,Sino-foreign Equity Joint Venture,P0303,133.45,41668,1,32
688066,HTHT,7/22/19,Piesat Information Technology Co. Ltd.,Private Enterprises,P0306,17.25,41500,1,32
688067,AWKJ,6/16/21,AVE Science & Technology Co. Ltd.,Private Enterprises,P0306,14.71,17000,1,32
688068,RJSW,9/30/19,Beijing Hotgen Biotech Co. Ltd.,Private Enterprises,P0306,29.46,15550,1,32
688069,DLH,7/22/20,Wuxi Delinhai Environmental Technology Co. Ltd.,Private Enterprises,P0306,67.2,14870,1,32
688070,ZHGF,2/10/21,Chengdu JOUAV Automation Tech Co. Ltd.,Private Enterprises,P0306,23.16,21900,1,32
688071,HYKJ,7/29/21,Shanghai W-ibeda High Tech Group Co. Ltd.,Private Enterprises,P0306,13.73,18211,1,32
688072,TJKJ,4/20/22,Piotech Inc.,State-run or State-owned Holding,P0301,71.88,31620,1,32
688073,BDYY,10/11/22,Bide Pharmatech Co. Ltd.,Private Enterprises,P0306,88,16229,1,32
688075,AXSW,11/18/21,Assure Tech (Hangzhou) Co. Ltd.,Private Enterprises,P0306,78.28,15333,1,32
688076,NTSW,5/20/21,Jiangsu Sinopep Allsino Biopharmaceutical Co. Ltd.,Private Enterprises,P0306,15.57,53296,1,32
688077,DDX,7/22/20,Earth-Panda Advance Magnetic Material Co. Ltd.,Private Enterprises,P0306,28.07,20000,1,32
688078,LRKJ,12/30/19,Beijing Longruan Technologies Inc.,Private Enterprises,P0306,21.59,17690,1,32
688079,MDK,3/2/21,Hangzhou MDK Opto Electronic Corporation Limited,Private Enterprises,P0306,10.19,100333,1,32
688080,YHT,2/12/20,Beijing InHand Networks Technology Co. Ltd.,Private Enterprises,P0306,27.63,13107,1,32
688081,XTXK,1/6/20,Wuhan Xingtu Xinke Electronics Co. Ltd.,Private Enterprises,P0306,28.21,18400,1,32
688082,SMSH,11/18/21,ACM Research (Shanghai) Inc.,Solely Foreign-funded,P0304,85,43356,1,32
688083,ZWRJ,3/11/21,ZWsoft Co. Ltd. (Guangzhou),Private Enterprises,P0306,150.5,15486,1,32
688084,JPTZ,12/8/22,Beijing Jingpin Special Equipment Technology Co. Ltd.,Private Enterprises,P0306,60.98,19000,1,32
688085,SYYL,4/9/20,Shanghai Sanyou Medical Apparatus Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,20.96,51334,1,32
688086,TSZJ,2/26/20,Amethystum Storage Technology Co. Ltd.,Private Enterprises,P0306,21.49,47596,1,32
688087,YKZS,7/9/21,Intco Recycling Resources Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,21.96,33258,1,32
688088,HRKJ,7/22/19,ArcSoft Corporation Limited,Sino-foreign Equity Joint Venture,P0303,28.88,46000,1,32
688089,JBY,12/19/19,Cabio Biotech (Wuhan) Co. Ltd.,Private Enterprises,P0306,23.9,30000,1,32
688090,RSKJ,2/17/20,Guangzhou Risong Intelligent Technology Holding Co. Ltd.,Private Enterprises,P0306,27.55,16840,1,32
688091,SHYZ,9/9/21,Shanghai Yizhong Pharmaceutical Co. Ltd.,Private Enterprises,P0306,38.1,26450,1,32
688092,AKKJ,3/19/21,Hangzhou IECHO Science & Technology Co. Ltd.,Private Enterprises,P0306,19.11,14790,1,32
688093,SHKJ,9/30/20,Suzhou Shihua New Material Technology Co. Ltd.,Private Enterprises,P0306,17.55,43000,1,32
688095,FXRJ,9/8/20,Fujian Foxit Software Development Joint Stock Co. Ltd.,Private Enterprises,P0306,238.53,12040,1,32
688096,JYHB,4/9/20,Jiangsu Jingyuan Environmental Protection Co. Ltd.,Private Enterprises,P0306,14.34,26830,1,32
688097,BZJG,5/12/21,Bozhon Precision Industry Technology Co. Limited,Private Enterprises,P0306,11.27,41000,1,32
688098,SLSW,10/28/19,Shanghai Shen Lian Biomedical Corporation,Sino-foreign Equity Joint Venture,P0303,8.8,50000,1,32
688099,JCGF,8/8/19,Amlogic (Shanghai) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,38.5,41120,1,32
688100,WSXX,1/21/20,Wasion Information Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,13.78,50000,1,32
688101,SDM,11/15/19,Suntar Environmental Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18.26,83470,1,32
688102,SRXC,3/16/22,Shaanxi Sirui Advanced Materials Co. Ltd.,Private Enterprises,P0306,10.48,40010,1,32
688103,GLGF,9/10/21,Kunshan Guoli Electronic Technology Co. Ltd.,Private Enterprises,P0306,12.04,23890,1,32
688105,NWZ,11/15/21,Nanjing Vazyme Biotech Co. Ltd.,Private Enterprises,P0306,55,40010,1,32
688106,JHQT,6/16/20,Jinhong Gas Co. Ltd.,Private Enterprises,P0306,15.48,121083,1,32
688107,ALKJ,11/12/21,Shanghai Anlogic Infotech Co. Ltd.,Private Enterprises,P0306,26,50100,1,32
688108,SNYL,10/30/19,Sino Medical Sciences Technology Inc.,Sino-foreign Equity Joint Venture,P0303,6.99,50000,1,32
688109,PMKJ,3/30/21,Pinming Technology Co. Ltd.,Private Enterprises,P0306,50.05,13600,1,32
688110,DXGF,12/10/21,Dosilicon Co. Ltd.,Private Enterprises,P0306,30.18,110562,1,32
688111,JSBG,11/18/19,Beijing Kingsoft Office Software Inc.,Sino-foreign Equity Joint Venture,P0303,45.86,101000,1,32
688112,DYKJ,12/1/21,Siglent Technologies Co. Ltd.,Private Enterprises,P0306,46.6,26667,1,32
688113,LCKJ,5/6/21,Jiangsu Liance Electromechanical Technology Corporation,Private Enterprises,P0306,19.14,16000,1,32
688114,HDZZ,9/9/22,MGI Tech Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,87.18,41319,1,32
688115,SLJ,3/14/22,Smartgiant Technology Co. Ltd.,Private Enterprises,P0306,65.65,16670,1,32
688116,TNKJ,9/25/19,Jiangsu Cnano Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,16,57965,1,32
688117,SNSW,6/3/21,Chengdu Shengnuo Biotec Co. Ltd.,Private Enterprises,P0306,17.9,20000,1,32
688118,PYXX,12/4/19,Primeton Information Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,26.9,23850,1,32
688119,ZGLN,6/6/22,Sinosteel Luonai Materials Technology Co. Ltd.,State-run or State-owned Holding,P0301,5.06,225000,1,32
688120,HHQK,6/8/22,Hwatsing Technology Co. Ltd.,State-run or State-owned Holding,P0301,136.66,26667,1,32
688121,ZRGF,9/6/21,Shanghai SupeZET Engineering Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18.16,50667,1,32
688122,XBCD,7/22/19,Western Superconducting Technologies Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,15,44200,1,32
688123,JCGF,12/23/19,Giantec Semiconductor Corporation,Sino-foreign Equity Joint Venture,P0303,33.25,30210,1,32
688125,ADZN,4/15/22,Dongguan Anda Automatic Equipment Co. Ltd.,Private Enterprises,P0306,60.55,20202,1,32
688126,HGCY,4/20/20,National Silicon Industry Group Co. Ltd.,State-run or State-owned Holding,P0301,3.89,620068,1,32
688127,LTGX,9/21/20,Zhejiang Lante Optics Co. Ltd.,Private Enterprises,P0306,15.41,40900,1,32
688128,ZGDY,11/5/19,China National Electric Apparatus Research Institute Co. Ltd.,State-run or State-owned Holding,P0301,18.79,50000,1,32
688129,DLJS,10/23/20,Donglai Coating Technology (Shanghai) Co. Ltd.,Private Enterprises,P0306,15.22,30000,1,32
688130,JHW,7/29/22,Hangzhou SDIC Microelectronics Inc.,Sino-foreign Equity Joint Venture,P0303,62.98,16640,1,32
688131,HYYY,6/8/21,Shanghai Haoyuan Chemexpress Co. Ltd.,Private Enterprises,P0306,64.99,18600,1,32
688132,BYJS,9/23/22,Bangyan Technology Co. Ltd.,Private Enterprises,P0306,28.88,38056,1,32
688133,TTKJ,10/30/20,Shanghai Titan Technology Co. Ltd.,Private Enterprises,P0306,44.47,19062,1,32
688135,LYXP,11/11/20,Guangdong Leadyo IC Testing Co. Ltd.,Private Enterprises,P0306,15.72,34100,1,32
688136,KXZY,12/14/20,Shandong Kexing Bioproducts Co. Ltd.,Private Enterprises,P0306,22.33,49675,1,32
688137,JADB,9/29/22,Suzhou Novoprotein Scientific Co. Ltd.,Private Enterprises,P0306,106.19,17544,1,32
688138,QYGD,11/20/19,Shenzhen Qingyi Photomask Limited,Sino-foreign Equity Joint Venture,P0303,8.78,66800,1,32
688139,HESW,10/25/19,Qingdao Haier Biomedical Co. Ltd.,Private Enterprises,P0306,15.53,79268,1,32
688141,JHT,12/23/22,Joulwatt Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,38.26,58080,1,32
688143,CYT,12/12/22,Yangtze Optical Electronic Co. Ltd.,Private Enterprises,P0306,35.67,23534,1,32
688146,ZCTQ,4/21/23,Peric Special Gases Co. Ltd.,State-run or State-owned Holding,P0301,36.15,79412,1,32
688147,WDNM,12/23/22,Jiangsu Leadmicro Nano Technology Co. Ltd.,Private Enterprises,P0306,24.21,45446,1,32
688148,FYGF,8/6/21,Guangdong Fangyuan New Materials Group Co. Ltd.,Private Enterprises,P0306,4.58,80000,1,32
688150,LTGD,3/18/22,Shaanxi Lighte Optoelectronics Material Co. Ltd.,Private Enterprises,P0306,22.05,40244,1,32
688151,HQKJ,12/6/21,Hubei Huaqiang High-tech Co. Ltd.,State-run or State-owned Holding,P0301,35.09,86206,1,32
688152,QLXA,10/28/22,Hunan Kylinsec Technology Co. Ltd.,Private Enterprises,P0306,68.89,13211,1,32
688153,WJCX,4/12/22,Vanchip (Tianjin) Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,66.6,40080,1,32
688155,XHJS,8/11/20,Shanghai SK Automation Technology PLC,Private Enterprises,P0306,38.77,18910,1,32
688156,LDHJ,9/22/20,Road Environment Technology Co. Ltd.,Private Enterprises,P0306,15.91,22960,1,32
688157,SJGF,6/9/20,Hunan Sokan New Materials Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,34.48,19900,1,32
688158,YKD,1/20/20,UCloud Technology Co. Ltd.,Private Enterprises,P0306,33.23,58500,1,32
688159,YFKJ,1/23/20,Shenzhen Neoway Technology Co. Ltd.,Private Enterprises,P0306,20.35,22920,1,32
688160,BKGF,11/12/20,Kinco Automation (Shanghai) Co. Ltd.,Private Enterprises,P0306,20.34,21000,1,32
688161,WGGK,6/30/21,Shandong Weigao Orthopedic Device Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,36.22,41414,1,32
688162,JYKJ,11/10/21,Jee Technology Co. Ltd.,State-run or State-owned Holding,P0301,46,34250,1,32
688163,SLSW,3/11/22,Shanghai Serum Bio-technology Co. Ltd.,Private Enterprises,P0306,33.03,27060,1,32
688165,AFT,7/15/20,EFORT Intelligent Equipment Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,6.35,130447,1,32
688166,BRYY,11/8/19,Brightgene Bio-Medical (Suzhou) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,12.71,41000,1,32
688167,JGKJ,12/24/21,Focuslight Technologies Inc.,Private Enterprises,P0306,78.69,22490,1,32
688168,ABT,9/6/19,Beijing ABT Networks Co. Ltd.,Private Enterprises,P0306,56.88,12795,1,32
688169,STKJ,2/21/20,Beijing Roborock Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,271.12,16667,1,32
